# /target_pose/position/x, /target_pose/position/y
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
-0.00047576315047691736292, -0.0014931201077770610546
-0.00047576315047691736292, -0.0014931201077770610546
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
-0.00047576315047691736292, -0.0014931201077770610546
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
-0.00047576315047691736292, -0.0014931201077770610546
-0.00047576315047691736292, -0.0014931201077770610546
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
-0.00047576315047691736292, -0.0014931201077770610546
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
-0.00047576315047691736292, -0.0014931201077770610546
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
-0.00047576315047691736292, -0.0014931201077770610546
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
9.2518585385429706566e-18, -3.7007434154171882626e-17
-0.00047576315047691736292, -0.0014931201077770610546
